Date,FADU (440110.KQ),SK hynix (000660.KS),Samsung Elec (005930.KS)
2025-12-26,104.67980295566504,400.40106951871655,159.61800818553888
2025-12-29,104.67980295566504,427.80748663101605,163.0286493860846
2025-12-30,104.67980295566504,435.1604278074866,163.5743519781719
2026-01-02,104.67980295566504,452.5401069518717,175.3069577080491
2026-01-05,104.67980295566504,465.24064171122996,188.40381991814462
2026-01-06,104.67980295566504,485.2941176470588,189.49522510231924
2026-01-07,104.67980295566504,495.98930481283423,192.3601637107776
2026-01-08,104.67980295566504,505.3475935828877,189.3587994542974
2026-01-09,104.67980295566504,497.3262032085562,189.63165075034107
2026-01-12,104.67980295566504,500.668449197861,189.3587994542974
2026-01-13,104.67980295566504,493.31550802139043,187.72169167803548
2026-01-14,104.67980295566504,495.98930481283423,191.40518417462482
2026-01-15,104.67980295566504,500.668449197861,196.31650750341063
2026-01-16,104.67980295566504,505.3475935828877,203.13778990450206
2026-01-19,104.67980295566504,510.69518716577545,203.68349249658934
2026-01-20,104.67980295566504,496.6577540106952,198.0900409276944
2026-01-21,104.67980295566504,494.6524064171123,203.95634379263302
2026-01-22,104.67980295566504,504.67914438502675,207.77626193724421
2026-01-23,104.67980295566504,512.7005347593583,207.50341064120056
2026-01-26,104.67980295566504,491.97860962566847,207.50341064120056
2026-01-27,104.67980295566504,534.75935828877,217.59890859481584
2026-01-28,104.67980295566504,562.1657754010696,221.55525238744883
2026-01-29,104.67980295566504,575.5347593582887,219.23601637107777
2026-01-30,104.67980295566504,607.620320855615,218.9631650750341
2026-02-02,104.67980295566504,554.8128342245989,205.18417462482947
2026-02-03,135.96059113300493,606.283422459893,228.51296043656205
2026-02-04,176.60098522167488,601.6042780748662,230.69577080491132
2026-02-05,220.19704433497535,562.8342245989304,217.32605729877216
2026-02-06,222.41379310344826,560.8288770053476,216.37107776261936
2026-02-09,241.87192118226602,592.9144385026738,227.01227830832198
2026-02-10,238.91625615763544,585.5614973262032,226.193724420191
2026-02-11,243.10344827586206,574.8663101604278,228.9222373806276
2026-02-12,270.935960591133,593.5828877005347,243.656207366985
2026-02-13,257.14285714285717,588.2352941176471,247.2032742155525
2026-02-19,254.1871921182266,597.5935828877004,259.2087312414734
2026-02-20,252.70935960591135,619.6524064171123,258.1173260572988
